,VEGFA,FGF1,Cluster
TCGA-J9-A8CN-01A-11R-A352-07,8.761856463786883,0.1903354181001924,1
TCGA-G9-6498-01A-12R-A311-07,5.639169625528454,0.1168429362388551,1
TCGA-TK-A8OK-01A-22R-A36G-07,5.895641211380897,1.405677486638708,1
TCGA-V1-A9ZK-01A-11R-A41O-07,8.50995986398307,1.6587986384976563,1
TCGA-EJ-5509-01A-01R-1580-07,5.414721180131718,1.5491015528424492,1
TCGA-J4-8200-01A-11R-A29R-07,6.63826317784066,1.1427440519777412,1
TCGA-H9-A6BY-01A-11R-A30B-07,4.8430974593772,0.3924002089338753,1
TCGA-ZG-A9LN-01A-11R-A41O-07,6.4052756586385495,1.6010216883836308,1
TCGA-CH-5789-01A-11R-1580-07,9.076161567748464,1.897419436680468,1
TCGA-KK-A59V-01A-11R-A29R-07,5.98855314562097,0.9844304668293158,1
TCGA-V1-A8WV-01A-11R-A37L-07,6.602722034840333,1.8029024618258016,1
TCGA-EJ-7792-01A-11R-2118-07,6.31187954343005,0.913235281126333,1
TCGA-VP-A876-01A-11R-A352-07,6.111693962153863,0.2543897459479496,1
TCGA-M7-A721-01A-12R-A32O-07,8.256107931769447,1.0394829293736605,1
TCGA-KC-A7FD-01A-11R-A33R-07,4.929497375975711,0.4210358474591762,1
TCGA-VN-A88P-01A-11R-A352-07,6.6852354006537205,0.1910961125074054,1
TCGA-YL-A8S9-01A-11R-A37L-07,5.251244956328774,0.0598792077636323,1
TCGA-2A-A8VT-01A-11R-A37L-07,6.709755054842363,1.656549783806755,1
TCGA-G9-6343-01A-21R-1965-07,6.354743965120644,0.3572550566178347,1
TCGA-EJ-5503-01A-01R-1580-07,9.03163573372207,1.5634288467455546,1
TCGA-ZG-A8QY-01A-11R-A37L-07,7.720343278691128,2.09977545973638,1
TCGA-G9-6347-01A-11R-A31N-07,2.8250215305439097,0.6775741737059159,1
TCGA-J9-A8CK-01A-11R-A352-07,7.797487169226615,1.707746994104005,1
TCGA-KK-A8I6-01A-11R-A36G-07,5.909989003933693,1.3816265605397922,1
TCGA-EJ-7785-01A-11R-2118-07,7.5099979466346145,1.7692545447687342,1
TCGA-EJ-A7NN-01A-11R-A33R-07,7.3024384917903005,1.2511880868528154,1
TCGA-J9-A8CL-01A-11R-A352-07,5.435701145334817,1.3938034622923434,1
TCGA-V1-A9O7-01A-21R-A41O-07,8.111595698273455,1.7896418573257182,1
TCGA-HC-A6AQ-01A-11R-A30B-07,5.494744195704421,0.8149384440768181,1
TCGA-KK-A8I5-01A-11R-A36G-07,7.539490114417782,1.0305215183303056,1
TCGA-CH-5738-01A-11R-1580-07,6.079509748492471,1.4843849426629898,1
TCGA-V1-A9OF-01A-11R-A41O-07,4.402947065966418,0.9085266672618724,1
TCGA-EJ-7317-01A-31R-2118-07,7.339598887270753,0.7140706112615368,1
TCGA-ZG-A8QZ-01A-11R-A37L-07,5.5890571434424485,2.10423706734666,1
TCGA-VP-A879-01A-11R-A352-07,7.172445128405332,1.4042739324148872,1
TCGA-EJ-5518-01A-01R-1580-07,8.405354535763722,0.8012845402807507,1
TCGA-CH-5764-01A-21R-1580-07,6.011268044411905,1.424778408236667,1
TCGA-G9-7521-01A-11R-2263-07,6.415547905234539,0.6228813443886833,1
TCGA-KK-A6E7-01A-11R-A31N-07,8.291051679110629,0.5789493389213515,1
TCGA-H9-A6BX-01A-31R-A311-07,6.705684801354761,2.303717227641203,1
TCGA-V1-A9OA-01A-11R-A41O-07,5.567371991604555,2.726686884658548,1
TCGA-G9-6373-01A-11R-1789-07,5.439418608881871,0.6820320584726691,1
TCGA-TP-A8TV-01A-11R-A41O-07,6.761246345958406,0.6312908054012518,1
TCGA-J4-A67M-01A-11R-A30B-07,4.963595257454712,1.3893871229116546,1
TCGA-YL-A8HK-01A-11R-A36G-07,9.853952642862122,1.9447000670371917,1
TCGA-CH-5748-01A-11R-1580-07,5.716408519875289,1.156777078161012,1
TCGA-EJ-A46B-01A-31R-A250-07,7.569252347713745,1.893530480580875,1
TCGA-J4-8198-01A-11R-2263-07,6.859498362864083,0.6541084742954608,1
TCGA-KK-A6E5-01A-11R-A311-07,6.86295249433774,1.536442930661432,1
TCGA-KK-A8IL-01A-11R-A36G-07,7.733663056615474,1.4032175356028618,1
TCGA-MG-AAMC-01A-11R-A41O-07,7.399519900853703,0.6600203041155671,1
TCGA-G9-6351-01A-21R-1965-07,6.3312043646674425,0.5795624293987097,1
TCGA-HC-8213-01A-11R-A29R-07,5.5285310200808215,0.4683223703526867,1
TCGA-HC-8258-01B-05R-2302-07,7.916666101022757,2.7258406371359274,1
TCGA-HC-A8D1-01A-11R-A36G-07,8.395221411298962,1.9052457998216887,1
TCGA-EJ-7325-01B-11R-A32O-07,4.964620159536449,0.8801954447026511,1
TCGA-G9-6338-01A-12R-1965-07,5.241220805536347,0.5348483115478844,1
TCGA-AA-3542-01A-02R-1873-07,4.905122844385861,0.2517033748896259,1
TCGA-AA-3850-01A-01R-1022-07,6.096062290507812,0.8797785541330606,1
TCGA-AA-3688-01A-01R-0905-07,6.17700912090951,0.2125782171475985,1
TCGA-AA-3984-01A-02R-1022-07,7.530065749584424,0.5880274095772853,1
TCGA-AM-5821-01A-01R-1653-07,6.218941892887501,0.7131206791035529,1
TCGA-AD-6899-01A-11R-1928-07,7.739426044841092,1.28141520362587,1
TCGA-CA-6715-01A-21R-1839-07,7.804724261337277,0.2501731196980027,1
TCGA-F4-6856-01A-11R-1928-07,5.809622595715817,0.4365603813563754,1
TCGA-AA-3966-01A-01R-1113-07,6.777854366798546,0.9558517502669084,1
TCGA-AA-3833-01A-01R-0905-07,6.19823684267929,0.8003360342713016,1
TCGA-AD-A5EK-01A-11R-A28H-07,7.210369392827117,0.379700902228632,1
TCGA-AA-A022-01A-21R-A16W-07,6.982507314181421,0.5676226288240074,1
TCGA-AA-3529-01A-02R-0821-07,5.703453725563136,0.4420706899527406,1
TCGA-D5-6928-01A-11R-1928-07,6.870559769646313,1.5416576596707732,1
TCGA-G4-6317-01A-11R-1723-07,6.811587398100061,0.1233416245269188,1
TCGA-AZ-4313-01A-01R-1410-07,6.087206818676854,0.1334786391328121,1
TCGA-AA-A01K-01A-01R-A00A-07,7.084997981498371,1.148537046423679,1
TCGA-F4-6806-01A-11R-1839-07,6.799643341823287,0.3990356486460104,1
TCGA-D5-6932-01A-11R-1928-07,7.091563293946718,1.0459817663807691,1
TCGA-AA-A01C-01A-01R-A00A-07,6.557631821091928,0.8452541364372765,1
TCGA-CM-4752-01A-01R-1410-07,6.177805589010773,0.4424792342907317,1
TCGA-AA-3514-01A-02R-0821-07,5.95709734605348,0.4031364047960712,1
TCGA-A6-3807-01A-01R-1022-07,6.879823897382195,0.7090291741211231,1
TCGA-A6-2676-01A-01R-0826-07,6.059314201051226,0.247339781296381,1
TCGA-4N-A93T-01A-11R-A37K-07,7.111113269114769,0.2027246964221937,1
TCGA-NH-A6GA-01A-11R-A37K-07,6.659193262688939,0.6753441382803143,1
TCGA-DM-A1HA-01A-11R-A155-07,6.955348103236267,0.1732167812418549,1
TCGA-DM-A28E-01A-11R-A32Y-07,7.301574704455942,0.209966118201535,1
TCGA-CM-5349-01A-21R-1723-07,6.364595995641445,1.1762408801407749,1
TCGA-AA-3675-01A-02R-0905-07,6.162338579443647,0.3934117628660633,1
TCGA-CK-4952-01A-01R-1723-07,7.037979748147407,0.4519296363727251,1
TCGA-AA-A017-01A-01R-A00A-07,6.958817463574682,0.6245778764083815,1
TCGA-AA-3681-01A-01R-0905-07,7.030371152204274,0.4598267805717003,1
TCGA-AA-3976-01A-01R-1022-07,6.722787060265947,0.185389998384837,1
TCGA-A6-2682-01A-01R-1410-07,6.953609348901595,1.0322849761229689,1
TCGA-AA-3971-01A-01R-1022-07,6.765062448746901,0.3890118090755938,1
TCGA-D5-6929-01A-31R-1928-07,8.356245876694214,1.6207371787720084,1
TCGA-AA-A02O-01A-21R-A16W-07,6.414738173855737,0.1515782308209529,1
TCGA-AA-A004-01A-01R-A00A-07,8.680550790961012,0.1983634273115836,1
TCGA-A6-5665-01A-01R-1653-07,7.607656927445716,0.1096796450928142,1
TCGA-D5-6536-01A-11R-1723-07,6.1521243121355,0.1865985954000147,1
TCGA-G4-6586-01A-11R-1774-07,6.761204262038473,0.1017624563647132,1
TCGA-A6-2683-01A-01R-0821-07,6.834726155149418,0.1021267456578682,1
TCGA-A6-5667-01A-21R-1723-07,6.736971408350199,1.0348196264759788,1
TCGA-AA-3685-01A-02R-A32Z-07,5.885289977066899,0.4993506773403328,1
TCGA-G4-6304-01A-11R-1928-07,6.120125805763097,0.2127074210255979,1
TCGA-G4-6322-01A-11R-1723-07,7.741304105721781,0.6415590313647193,1
TCGA-AA-3548-01A-01R-1873-07,6.030314855713093,0.542567076904036,1
TCGA-A6-5659-01A-01R-1653-07,7.215723367769661,0.7442690227019496,1
TCGA-AA-3872-01A-01R-1022-07,6.49684416248585,1.1812143634586518,1
TCGA-A6-3808-01A-01R-1022-07,6.284330309578932,1.466154330387728,1
TCGA-A6-2684-01A-01R-1410-07,6.389200055547039,0.9893718802989568,1
TCGA-CM-5861-01A-01R-1653-07,6.345859793304445,0.2192010131671644,1
TCGA-AA-A01T-01A-21R-A16W-07,6.863072469314574,0.1774334973258076,1
TCGA-AA-3973-01A-01R-1022-07,6.8861102540872,0.7662550991256115,1
TCGA-AA-3837-01A-01R-0905-07,5.983869034465845,0.7059637904024023,1
TCGA-G4-6303-01A-11R-1774-07,6.999059977388168,1.200169918925399,1
TCGA-AA-A01G-01A-01R-A002-07,6.69500793032207,0.0778087156368157,1
TCGA-A6-A566-01A-11R-A28H-07,6.535786974222803,3.5462961399051456,0
TCGA-A6-6782-01A-11R-1839-07,7.360108914671281,2.102528892619713,1
TCGA-AA-3860-01A-02R-0905-07,7.373563158947651,0.483660655612644,1
TCGA-G4-6320-01A-11R-1723-07,7.059006294602098,0.1686608651729437,1
TCGA-A6-6780-01A-11R-A278-07,5.86414047944212,0.2024990567701478,1
TCGA-D5-6540-01A-11R-1723-07,7.218493368734699,0.4680199403660727,1
TCGA-A6-2677-01B-02R-A277-07,6.2903164044230655,1.8963480263339123,1
TCGA-AZ-5407-01A-01R-1723-07,5.263691758066569,0.5822134020893249,1
TCGA-CA-6718-01A-11R-1839-07,7.005872480216749,1.0342745963602409,1
TCGA-AA-A00J-01A-02R-A002-07,6.792509951546149,1.1197755151142263,1
TCGA-A6-6648-01A-11R-1774-07,6.8457939795368645,0.4350412069166784,1
TCGA-A6-6780-01B-04R-A277-07,6.470637759819224,1.207902245070429,1
TCGA-A6-2674-01A-02R-A278-07,7.024333290850013,1.7964597262770017,1
TCGA-D5-5538-01A-01R-1653-07,6.839137153882254,1.3193646131389274,1
TCGA-AA-3555-01A-01R-0821-07,6.751081051317606,0.4398057933159787,1
TCGA-AA-3673-01A-01R-0905-07,5.9975769509426815,0.7632586441003438,1
TCGA-AA-3856-01A-01R-0905-07,6.812266104715811,0.2793522143689464,1
TCGA-AA-3664-01A-01R-0905-07,7.716627311162582,0.2391826545566558,1
TCGA-AA-3660-01A-01R-1723-07,5.967048288413466,0.5055259677058881,1
TCGA-DM-A288-01A-11R-A16W-07,8.31690655874004,0.1491404384188462,1
TCGA-AA-A02E-01A-01R-A00A-07,7.319284482045971,0.2619754027201779,1
TCGA-A6-5659-01B-04R-A277-07,7.506976060862754,1.4768680909914107,1
TCGA-EE-A2GJ-06A-11R-A18U-07,5.979991900596107,4.193155132893677,0
TCGA-FS-A4F9-06A-11R-A24X-07,5.1385585889348615,0.7830748074217132,1
TCGA-D3-A8GD-06A-11R-A37K-07,5.359328642106678,3.05912922208257,1
TCGA-BF-AAP8-01A-11R-A40A-07,5.020253684207151,0.4961162565897271,1
TCGA-GN-A4U7-06A-21R-A32P-07,4.429287659597108,0.6493163933242042,1
TCGA-EE-A3JE-06A-11R-A20F-07,4.721170086464,2.9291155091386187,1
TCGA-EE-A29X-06A-11R-A18T-07,5.149534290009851,2.373351875353104,1
TCGA-BF-A3DL-01A-11R-A20F-07,4.492853102913439,0.2198814506992076,1
TCGA-EE-A2M5-06A-12R-A18S-07,5.325927120826829,3.07288771652103,1
TCGA-EE-A2MQ-06A-11R-A18S-07,5.485212169086223,1.7203458964675324,1
TCGA-ER-A2NE-06A-21R-A18T-07,5.333190690528281,1.6351055312573677,1
TCGA-FS-A4FD-06A-11R-A266-07,5.668332245449803,1.3303968842427447,1
TCGA-DA-A3F8-06A-11R-A20F-07,4.552098620661151,4.216239679494393,0
TCGA-FR-A8YC-06A-11R-A37K-07,5.151643427759376,1.708855650286355,1
TCGA-EE-A2GK-06A-11R-A18S-07,4.866908922487162,2.0597625908872894,1
TCGA-GN-A9SD-06A-11R-A40A-07,4.24852343682392,2.742211669456422,1
TCGA-D3-A2JF-06A-11R-A18S-07,3.168565293114128,3.66872342344284,0
TCGA-EE-A2MR-06A-11R-A18S-07,4.677391278292532,0.9943611582328354,1
TCGA-EE-A2A2-06A-11R-A18T-07,4.72698881948492,0.871270042977376,1
TCGA-FS-A1Z4-06A-11R-A18T-07,5.795586007574413,0.6294006456618011,1
TCGA-GN-A4U5-01A-11R-A32P-07,3.548040904625565,4.772229114886045,0
TCGA-FS-A1ZY-06A-11R-A18S-07,3.971139999143339,0.3364892850280426,1
TCGA-EE-A3J5-06A-11R-A20F-07,3.720053910011599,3.109876639729292,1
TCGA-EB-A42Y-01A-12R-A24X-07,4.883797108495961,1.431233770267446,1
TCGA-ER-A3ES-06A-11R-A20F-07,4.390279959171297,0.3971971800461339,1
TCGA-3N-A9WD-06A-11R-A38C-07,5.289547925955029,1.4496787410015943,1
TCGA-D3-A2JG-06A-11R-A18T-07,5.7662668764496114,0.2252222383537608,1
TCGA-EE-A2GS-06A-12R-A18S-07,4.916407222506939,1.0165335567420382,1
TCGA-EB-A5VU-01A-21R-A32P-07,6.883640589343021,0.67419958482328,1
TCGA-GN-A267-06A-21R-A18T-07,4.093877150666529,0.4776050636085047,1
TCGA-D3-A3C6-06A-12R-A18U-07,6.325718176753529,0.4036058988319246,1
TCGA-EE-A29W-06A-11R-A18U-07,4.218971521578191,2.020548994435875,1
TCGA-ER-A2NH-06A-11R-A18S-07,6.274382069064177,2.5242189996034745,1
TCGA-GN-A268-06A-11R-A18T-07,5.199485200555195,0.4445281533615646,1
TCGA-D3-A8GE-06A-11R-A37K-07,5.445951693839999,4.790801414769544,0
TCGA-DA-A1HV-06A-21R-A18S-07,6.358561615622439,2.75354015151051,1
TCGA-WE-AAA4-06A-12R-A38C-07,3.2697333628524152,1.138797609589095,1
TCGA-XV-A9VZ-01A-11R-A38C-07,4.396015748011241,1.0029476989822133,1
TCGA-BF-AAP1-01A-11R-A39D-07,5.739500901937973,2.7915851704926227,1
TCGA-ER-A19T-06A-11R-A18U-07,5.151048048558603,1.851038976681037,1
TCGA-D3-A5GO-06A-12R-A27Q-07,4.752663927814601,3.551863092539777,0
TCGA-DA-A1HW-06A-11R-A18U-07,4.4929681663544025,2.545660103095872,1
TCGA-D3-A2JO-06A-11R-A18S-07,5.01602689549006,1.0414395646514203,1
TCGA-FS-A4F0-06A-11R-A24X-07,5.201647019129808,0.7273496870469361,1
TCGA-ER-A19C-06A-11R-A18S-07,6.184031624019398,2.04499459103319,1
TCGA-D3-A2J6-06A-11R-A18T-07,4.138181306161556,1.3925495200049416,1
TCGA-EE-A3AD-06A-11R-A18S-07,8.140032979855558,1.4779065385986294,1
TCGA-FS-A4FB-06A-11R-A266-07,6.513065464348304,0.9936211864679604,1
TCGA-WE-A8ZN-06A-11R-A37K-07,3.77382534633226,1.6281183688482752,1
TCGA-DA-A1I8-06A-11R-A18T-07,8.086507386267064,3.043408343737273,1
TCGA-DA-A1I1-06A-12R-A18U-07,7.393388603372486,4.689207565627855,0
TCGA-D3-A8GO-06A-11R-A37K-07,7.2608687090678865,1.9031908045805568,1
TCGA-EE-A3J3-06A-11R-A20F-07,5.219472210313061,1.9495327694649207,1
TCGA-BF-AAP6-01A-11R-A40A-07,4.989197508151062,1.8558181012856168,1
TCGA-EE-A2GL-06A-11R-A18S-07,4.93552757276445,3.5296040554652968,0
TCGA-ER-A3EV-06A-11R-A20F-07,4.761577839673652,0.7375442303280965,1
TCGA-EE-A2MS-06A-11R-A18S-07,5.735524893050458,2.074849086399792,1
TCGA-EB-A4IS-01A-21R-A266-07,4.402317742598048,3.198352866654101,0
TCGA-EE-A17X-06A-11R-A18S-07,4.204925903029781,0.176890414140892,1
TCGA-D3-A51J-06A-11R-A266-07,4.02912841504078,4.101798532423221,0
TCGA-D3-A3CF-06A-11R-A18T-07,4.360147133774466,2.982636127868468,1
TCGA-FS-A1Z7-06A-11R-A18T-07,5.46976568124613,2.0433053251883857,1
TCGA-D3-A51H-06A-12R-A266-07,4.38382704211167,2.705036484751425,1
TCGA-EE-A20C-06A-11R-A18S-07,5.646946535125636,2.124890017525855,1
TCGA-BF-A1PZ-01A-11R-A18S-07,3.8439146508224873,0.2904280254214946,1
TCGA-GN-A26C-01A-11R-A18T-07,6.731335121343923,3.755206317944294,0
TCGA-EE-A2MI-06A-11R-A18U-07,9.629486909539697,3.0777003525685287,1
TCGA-EB-A3XC-01A-11R-A239-07,4.071000253094927,0.5036967689922173,1
TCGA-EE-A3AF-06A-11R-A18S-07,3.3125808181922283,0.5924116520758063,1
TCGA-D9-A3Z1-06A-11R-A239-07,3.554382383137869,0.4676963682315281,1
TCGA-EE-A2GI-06A-11R-A18T-07,4.772742403091875,3.90272278931114,0
TCGA-FW-A3TU-06A-11R-A239-07,3.379061418641533,0.1697118459822243,1
TCGA-D9-A4Z2-01A-11R-A24X-07,6.2396773974987125,1.8256086567019911,1
TCGA-ER-A195-06A-11R-A18U-07,4.389505871965173,2.881720411916624,1
TCGA-EE-A2MD-06A-11R-A18T-07,3.361096329173664,1.6049706631251237,1
TCGA-WE-A8ZM-06A-11R-A37K-07,6.488380165294855,1.0309984469720002,1
TCGA-WE-A8JZ-06A-11R-A37K-07,6.198816833872855,4.28326298242526,0
TCGA-ER-A19Q-06A-11R-A18U-07,4.898566994992849,2.332407329463374,1
TCGA-EB-A5SF-01A-11R-A311-07,2.819911472926345,0.6741006095678002,1
TCGA-WE-AAA0-06A-11R-A38C-07,5.382857583768194,2.589176561379885,1
TCGA-23-1109-01A-01R-1564-13,6.94075239513343,1.5493810486739794,1
TCGA-29-1785-01A-01R-1567-13,5.835082775310951,0.7893590089338826,1
TCGA-61-2097-01A-02R-1568-13,8.396530173599862,0.5956039467252687,1
TCGA-24-2262-01A-01R-1568-13,9.924457505432256,0.5874460646863974,1
TCGA-13-1405-01A-01R-1565-13,7.142750733890337,1.664295637832349,1
TCGA-13-0801-01A-01R-1564-13,5.318640426782307,0.1347154448636242,1
TCGA-10-0927-01A-02R-1564-13,6.920005395676727,1.6527129860800711,1
TCGA-04-1337-01A-01R-1564-13,6.5205711607524615,1.1878582501605686,1
TCGA-23-1021-01B-01R-1564-13,4.619072699668665,0.6974199108908914,1
TCGA-24-0979-01A-01R-1565-13,8.370867142998446,0.3621316804546941,1
TCGA-61-1740-01A-01R-1567-13,7.476957310746754,1.0473081476455972,1
TCGA-20-1683-01A-01R-1566-13,8.186852553332777,0.5520208876485627,1
TCGA-13-1511-01A-01R-1565-13,8.861257757786873,1.0731452461680189,1
TCGA-23-1110-01A-01R-1564-13,8.259987041345871,0.6113191967821405,1
TCGA-29-1693-01A-01R-1567-13,7.067963450187625,1.5714204145169215,1
TCGA-24-2019-01A-02R-1568-13,7.416124602389407,0.6109070953320107,1
TCGA-61-1911-01A-01R-1567-13,6.779046693307489,0.6439090350833557,1
TCGA-20-1687-01A-01R-1566-13,5.344812983342944,1.9934647778706251,1
TCGA-29-1770-01A-01R-1567-13,7.245992395976859,2.1002767004308827,1
TCGA-36-1575-01A-01R-1566-13,7.791737600361135,0.940662398858336,1
TCGA-13-0726-01A-01R-1564-13,6.740166037210439,1.065176389224403,1
TCGA-09-1669-01A-01R-1566-13,6.915441891922948,0.2538143944836242,1
TCGA-36-1568-01A-01R-1566-13,6.987553882290269,0.8654492025007563,1
TCGA-24-1562-01A-01R-1566-13,7.61482497332875,1.3654348162647345,1
TCGA-13-2060-01A-01R-1568-13,5.411602148067015,0.6289694589796002,1
TCGA-24-1428-01A-01R-1564-13,7.083709900622443,0.6587575804373742,1
TCGA-25-1630-01A-01R-1566-13,6.704566499429848,0.3012389258110025,1
TCGA-20-1682-01A-01R-1564-13,6.074952617861308,1.55411457307753,1
TCGA-30-1862-01A-02R-1568-13,8.070873225504656,3.019637758373064,1
TCGA-24-1616-01A-01R-1566-13,6.983487957295508,0.2162902316985462,1
TCGA-24-1558-01A-01R-1566-13,8.28264146868235,0.68611721833613,1
TCGA-25-1324-01A-01R-1565-13,5.524914277383483,3.0908503940032714,1
TCGA-13-1487-01A-01R-1565-13,7.214116010302372,2.000242795770479,1
TCGA-59-2355-01A-01R-1569-13,6.58748700566668,0.5092879268127859,1
TCGA-59-2352-01A-01R-1569-13,7.0836500414761145,0.5643474119940959,1
TCGA-13-1409-01A-01R-1565-13,7.706226053327184,0.7810306811625297,1
TCGA-23-1026-01B-01R-1569-13,6.676821085261282,0.8603483521979228,1
TCGA-13-1505-01A-01R-1565-13,6.261895599940543,2.870146377392233,1
TCGA-25-2398-01A-01R-1569-13,7.835046702875039,2.5944365620060914,1
TCGA-04-1655-01A-01R-1566-13,6.592031858767586,0.3099819773740345,1
TCGA-29-1705-02A-01R-1567-13,6.103848300179452,2.2412485082287885,1
TCGA-61-1725-01A-01R-1567-13,6.979932274694668,1.6349347277491966,1
TCGA-24-1546-01A-01R-1566-13,7.416922537942575,3.2589547112015547,0
TCGA-OY-A56P-01A-12R-A406-31,6.967884391400167,1.9930099564613737,1
TCGA-13-0888-01A-01R-1564-13,8.946586584710689,0.464520526983014,1
TCGA-24-1423-01A-01R-1565-13,7.933703200094448,0.9806376491620286,1
TCGA-25-1634-01A-01R-1566-13,6.040456373641763,0.3353071866449884,1
TCGA-61-1914-01A-01R-1567-13,6.604138178049543,0.5282905030850932,1
TCGA-24-1469-01A-01R-1566-13,7.630280328566662,0.5590811347989021,1
TCGA-13-0916-01A-01R-1564-13,7.031891978116627,0.9191735607673184,1
TCGA-10-0928-01A-02R-1564-13,7.809342859346128,2.586921512758069,1
TCGA-09-2054-01A-01R-1568-13,8.236893072382106,1.466237169195012,1
TCGA-09-0364-01A-02R-1564-13,5.325423940457657,0.4107432904347064,1
TCGA-13-0897-01A-01R-1564-13,6.538459203120633,0.8245230795098931,1
TCGA-29-1784-01A-02R-1567-13,6.745095252469431,0.4729723293215114,1
TCGA-24-1564-01A-01R-1566-13,7.44027026637209,1.1309530422290082,1
TCGA-25-1623-01A-01R-1566-13,7.076498508615987,2.978729605188764,1
TCGA-24-1567-01A-01R-1566-13,5.566582637446969,0.2495661751376505,1
TCGA-23-1023-01R-01R-1564-13,7.992791974019388,1.1214463335203453,1
TCGA-24-1548-01A-01R-1566-13,6.742174460943245,0.3702475020971629,1
TCGA-04-1517-01A-01R-1565-13,7.723090678101955,0.545020092877426,1
TCGA-04-1350-01A-01R-1565-13,6.850064103291934,0.5418181105039562,1
TCGA-25-1871-01A-01R-1567-13,7.88246145574197,0.5265340676012655,1
TCGA-24-1424-01A-01R-1565-13,8.158962439168889,1.0058634965025888,1
TCGA-13-0885-01A-02R-1569-13,5.151495978439055,0.6120418211911869,1
TCGA-10-0937-01A-02R-1564-13,5.054795124163252,0.5623442234179589,1
TCGA-13-1481-01A-01R-1565-13,7.277326204991104,2.2067120042860133,1
TCGA-13-1488-01A-01R-1565-13,7.945321822451281,0.7382498397212578,1
TCGA-13-1497-01A-01R-1565-13,6.201250631548635,1.3171993070178825,1
TCGA-09-1673-01A-01R-1566-13,7.511529100769745,4.180169979738889,0
TCGA-24-1555-01A-01R-1566-13,6.328297268247282,0.2166778835268914,1
TCGA-13-1507-01A-01R-1565-13,5.924081889861747,2.474587143149389,1
TCGA-13-1482-01A-01R-1565-13,6.827665843011691,1.1398409057577792,1
TCGA-24-1553-01A-01R-1566-13,5.8615949693722,0.7271222656636163,1
TCGA-25-1314-01A-01R-1565-13,8.070281189645891,1.3546649430237223,1
TCGA-30-1714-01A-02R-1567-13,5.2127196219352,0.1536302410360731,1
TCGA-24-1464-01A-01R-1566-13,5.56399841143801,0.5932625658276366,1
TCGA-57-1582-01A-01R-1566-13,6.004067810537237,0.7198879135036587,1
TCGA-13-0760-01A-01R-1564-13,8.00589100849666,0.4931320556617886,1
TCGA-61-2104-01A-01R-1568-13,7.648171158954402,0.9425543280564792,1
TCGA-VQ-AA6K-01A-11R-A414-31,6.440294469388271,1.1273586887834164,1
TCGA-BR-6452-01A-12R-1802-13,6.709480841887995,1.052951165344881,1
TCGA-CG-4460-01A-01R-1157-13,6.693284319414228,1.1618837437837193,1
TCGA-BR-4370-01A-01R-1157-13,6.683190186902772,2.100591082793223,1
TCGA-VQ-A91E-01A-31R-A414-31,6.704871927038787,0.308631997816047,1
TCGA-RD-A8N4-01A-21R-A36D-31,5.247563395896054,2.304754724725113,1
TCGA-HU-A4GH-01A-11R-A24K-31,6.560440016019532,0.5296206861738164,1
TCGA-CG-4438-01A-01R-1157-13,7.098082276401856,0.6616086920524992,1
TCGA-BR-7957-01A-11R-2203-13,5.578369626905231,1.396827029227232,1
TCGA-BR-6852-01A-11R-1884-13,7.183399274814171,1.4366057472259754,1
TCGA-RD-A8MW-01A-11R-A36D-31,7.97541216413657,1.005247467974786,1
TCGA-BR-8060-01A-11R-2343-13,5.881308543291366,0.9546845477557084,1
TCGA-D7-8576-01A-11R-2343-13,6.693143834397366,0.8289641916893564,1
TCGA-CD-8534-01A-11R-2343-13,5.531416413350628,0.6299423671568678,1
TCGA-BR-4361-01A-01R-1157-13,6.381388002181495,1.0970729563822783,1
TCGA-IN-AB1V-01A-21R-A414-31,5.431716275221946,1.0070916953985842,1
TCGA-FP-7829-01A-11R-2055-13,7.783156457798997,0.5632350685663461,1
TCGA-D7-6520-01A-11R-1802-13,6.826930851509337,1.038773215182967,1
TCGA-BR-A4PE-01A-31R-A251-31,8.407802036665823,0.7104692144429041,1
TCGA-CD-8529-01A-11R-2343-13,7.062103865588475,1.3452412118275687,1
TCGA-CG-4465-01A-01R-1157-13,6.031837814058438,1.836460947071764,1
TCGA-R5-A7O7-01A-11R-A33Y-31,7.767787218541351,1.7165911306889852,1
TCGA-D7-6518-01A-11R-1802-13,5.025412128147115,1.09994186174648,1
TCGA-CD-5801-01A-11R-1602-13,6.292638237595661,0.4958418788050172,1
TCGA-VQ-A8PF-01A-11R-A414-31,7.232254122304631,0.8897240123247961,1
TCGA-VQ-A8PU-01A-12R-A414-31,7.647761887705617,0.7644314594928667,1
TCGA-HU-A4GN-01A-11R-A251-31,5.780131544791734,0.5168084102807928,1
TCGA-FP-7916-01A-11R-2203-13,7.08349784308229,1.414404230647077,1
TCGA-VQ-A8PJ-01A-11R-A414-31,7.623375860020487,0.4987852052095684,1
TCGA-HU-8243-01A-11R-2343-13,7.717460430548207,0.9104244208429,1
TCGA-HU-A4H5-01A-21R-A251-31,8.392235101527678,0.8971284266579009,1
TCGA-RD-A8N0-01A-12R-A36D-31,5.999160795714008,0.8617803116323233,1
TCGA-BR-8059-01A-11R-2343-13,6.424544948815739,1.4368870261633118,1
TCGA-FP-A8CX-01A-11R-A36D-31,6.123876804539552,0.3328484718355151,1
TCGA-CG-4436-01A-01R-1157-13,6.44247447333436,0.4370730311079758,1
TCGA-D7-A4YT-01A-11R-A251-31,7.874430160949905,0.8917624206065987,1
TCGA-BR-8683-01A-11R-2402-13,10.349466980099164,1.4846926131118492,1
